"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-14",,,"0.30",,"43.0","23","29","20","20","10.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-15",,,"0.00",,"43.0","23","30","18","21","10.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-16",,,"0.00",,"43.0","25","28","19","28","10.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-17",,,"1.10",,"47.0","26","29","22","22","12.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-18",,,"0.20",,"49.0","22","31","19","21","12.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-19",,,"0.60",,"56.0","18","24","7","8","13.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-20",,,"0.00",,"54.0","11","21","2","16","13.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-21",,,"0.10",,"53.0","16","26","13","18","13.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-22",,,"0.30",,"54.0","16","21","10","11","13.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-23",,,"0.10",,"53.0","14","23","5","16","13.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-24",,,"0.00",,"52.0","12","19","8","9","13.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-25",,,"0.00",,"51.0","15","27","7","14","13.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-26",,,"0.10",,"52.0","17","24","12","16","14.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-27",,,"0.00",,"50.0","22","32","15","22","14.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-28",,,"0.00",,"49.0","31","46","22","27","14.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-29",,,"0.00",,"48.0","29","38","24","25","14.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-30",,,"0.00",,"48.0","27","37","20","21","14.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-31",,,"0.00",,"45.0","15","26","1","2","14.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-01",,,"0.00",,"49.0","-6","3","-18","-18","14.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-02",,,"0.00",,"49.0","-13","0","-23","-14","14.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-03",,,"0.00",,"48.0","7","23","-14","12","14.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-04",,,"0.30",,"51.0","17","23","9","20","14.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-05",,,"0.90",,"61.0","18","21","11","12","15.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-06",,,"0.30",,"62.0","10","21","3","5","16.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-07",,,"0.80",,"68.0","15","21","5","16","16.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-08",,,"0.00",,"65.0","8","16","-5","-5","16.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-09",,,"0.00",,"63.0","-2","15","-12","-3","16.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-10",,,"0.00",,"61.0","7","21","-5","12","16.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-11",,,"0.00",,"60.0","18","29","10","17","16.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-12",,,"0.00",,"59.0","23","34","14","26","16.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-13",,,"0.00",,"58.0","32","42","25","30","16.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-14",,,"0.00",,"57.0","34","47","25","28","16.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-15",,,"0.00",,"56.0","33","44","25","29","16.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-16",,,"0.00",,"55.0","33","38","27","29","16.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-17",,,"0.60",,"62.0","20","29","15","17","17.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-18",,,"0.00",,"60.0","24","32","16","22","17.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-19",,,"0.40",,"65.0","30","38","22","23","17.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-20",,,"0.00",,"64.0","16","23","11","13","17.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-21",,,"0.10",,"63.0","15","24","8","12","17.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-22",,,"0.00",,"61.0","20","31","11","16","17.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-23",,,"0.10",,"60.0","22","33","13","21","17.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-24",,,"0.00",,"61.0","20","26","17","18","17.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-25",,,"0.50",,"64.0","21","25","18","22","18.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-26",,,"0.00",,"62.0","23","29","18","20","18.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-27",,,"0.10",,"62.0","23","32","17","19","18.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-02-28",,,"0.00",,"60.0","26","36","14","24","18.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-01",,,"0.00",,"59.0","31","43","23","29","18.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-02",,,"0.10",,"59.0","31","40","26","26","18.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-03",,,"0.30",,"61.0","27","38","22","23","19.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-04",,,"0.10",,"61.0","18","27","12","13","19.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-05",,,"0.00",,"60.0","22","31","11","24","19.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-06",,,"0.30",,"64.0","25","29","23","23","19.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-07",,,"0.10",,"61.0","26","38","20","20","19.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-08",,,"0.20",,"63.0","19","24","14","17","19.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-09",,,"0.10",,"63.0","22","31","16","20","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-10",,,"0.00",,"60.0","31","43","20","31","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-11",,,"0.00",,"59.0","35","42","28","31","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-12",,,"0.00",,"58.0","34","43","29","29","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-13",,,"0.50",,"60.0","26","34","22","24","20.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-14",,,"0.00",,"60.0","32","44","24","27","20.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-15",,,"0.00",,"58.0","32","44","23","31","20.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-16",,,"0.00",,"56.0","40","49","30","40","19.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-17",,,"0.50",,"63.0","30","40","24","24","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-18",,,"0.00",,"57.0","32","41","20","34","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-19",,,"0.00",,"56.0","37","45","32","34","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-20",,,"0.00",,"56.0","35","43","24","35","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-21",,,"0.50",,"61.0","37","46","22","22","20.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-22",,,"0.10",,"60.0","20","25","17","17","20.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-23",,,"0.10",,"57.0","26","36","17","24","20.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-24",,,"0.00",,"58.0","24","36","17","20","20.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-25",,,"0.00",,"60.0","25","38","19","19","20.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-26",,,"0.20",,"58.0","23","34","13","22","21.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-27",,,"0.80",,"66.0","25","31","22","23","21.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-28",,,"0.90",,"75.0","22","26","15","15","22.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-29",,,"0.00",,"70.0","21","31","9","21","22.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-30",,,"0.20",,"72.0","24","28","18","28","22.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-03-31",,,"0.30",,"70.0","34","40","28","34","22.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-01",,,"0.00",,"66.0","39","48","32","36","22.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-02",,,"0.00",,"62.0","44","53","35","37","22.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-03",,,"0.70",,"69.0","25","40","12","12","23.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-04",,,"0.00",,"66.0","19","28","8","23","23.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-05",,,"0.00",,"63.0","36","47","21","38","23.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-06",,,"0.20",,"64.0","32","39","26","26","23.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-07",,,"0.00",,"62.0","34","43","24","31","23.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-08",,,"0.00",,"61.0","37","47","27","36","23.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-09",,,"0.40",,"66.0","33","44","18","18","24.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-10",,,"0.20",,"67.0","19","26","12","20","24.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-11",,,"0.10",,"62.0","30","42","16","31","24.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-12",,,"0.00",,"61.0","38","48","29","33","24.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-13",,,"0.00",,"60.0","37","48","30","32","24.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-14",,,"0.30",,"62.0","24","31","16","17","25.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-15",,,"0.10",,"61.0","24","35","14","28","25.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-16",,,"0.10",,"62.0","34","40","27","33","25.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-17",,,"0.20",,"59.0","38","44","32","36","25.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-18",,,"0.80",,"71.0","36","44","28","28","26.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-19",,,"0.40",,"74.0","29","35","26","26","27.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-20",,,"0.10",,"65.0","36","47","25","36","27.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-21",,,"0.70",,"68.0","33","45","24","24","27.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-22",,,"0.00",,"66.0","29","37","22","27","27.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-23",,,"0.90",,"76.0","29","35","24","28","28.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-24",,,"0.60",,"72.0","31","44","26","28","29.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-25",,,"0.60",,"77.0","28","36","22","24","30.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-26",,,"0.30",,"83.0","23","31","17","17","30.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-27",,,"0.20",,"79.0","21","31","16","18","30.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-28",,,"0.00",,"74.0","34","46","18","38","30.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-29",,,"0.90",,"84.0","28","40","13","13","31.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-04-30",,,"0.10",,"82.0","18","27","12","15","31.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-01",,,"0.00",,"80.0","21","28","14","19","31.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-02",,,"0.20",,"79.0","23","33","14","20","32.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-03",,,"0.10",,"77.0","35","45","20","33","32.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-04",,,"0.00",,"75.0","34","43","25","25","31.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-05",,,"0.00",,"72.0","37","48","23","37","30.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-06",,,"0.00",,"71.0","44","52","35","39","29.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-07",,,"0.00",,"69.0","48","56","38","47","28.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-08",,,"0.00",,"66.0","48","55","40","41","28.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-09",,,"0.20",,"67.0","37","51","26","26","28.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-10",,,"0.20",,"70.0","36","47","24","30","28.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-11",,,"0.50",,"69.0","31","36","27","28","29.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-12",,,"0.60",,"70.0","31","36","27","31","29.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-13",,,"0.10",,"67.0","42","51","30","37","30.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-14",,,"0.10",,"65.0","41","55","33","33","29.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-15",,,"0.00",,"64.0","44","55","32","42","29.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-16",,,"0.00",,"61.0","47","57","39","41","29.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-17",,,"0.10",,"60.0","37","43","30","31","28.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-18",,,"0.10",,"63.0","35","46","28","30","29.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-19",,,"0.70",,"67.0","29","36","26","27","29.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-20",,,"0.60",,"71.0","31","40","26","29","29.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-21",,,"0.70",,"71.0","33","38","29","35","30.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-22",,,"0.10",,"69.0","40","52","35","35","30.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-23",,,"0.10",,"64.0","40","54","33","35","30.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-24",,,"0.40",,"67.0","35","44","30","30","30.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-25",,,"0.00",,"64.0","38","48","29","40","31.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-26",,,"0.10",,"63.0","46","56","34","34","30.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-27",,,"0.10",,"62.0","42","52","34","39","30.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-28",,,"0.00",,"59.0","47","55","37","49","30.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-29",,,"0.00",,"56.0","51","58","41","41","29.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-30",,,"0.00",,"56.0","33","41","28","29","28.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-05-31",,,"0.00",,"52.0","46","58","28","48","28.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-01",,,"0.00",,"50.0","55","62","46","51","27.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-02",,,"0.00",,"47.0","52","60","40","40","25.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-03",,,"0.00",,"44.0","48","56","38","47","24.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-04",,,"0.00",,"40.0","53","61","44","51","23.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-05",,,"0.00",,"37.0","56","63","47","52","21.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-06",,,"0.00",,"33.0","56","64","44","44","19.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-07",,,"0.00",,"30.0","49","56","39","44","17.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-08",,,"0.00",,"26.0","53","62","43","47","15.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-09",,,"0.00",,"23.0","47","54","35","35","13.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-10",,,"0.00",,"19.0","47","56","35","46","11.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-11",,,"0.00",,"18.0","51","60","41","48","10.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-12",,,"0.00",,"14.0","52","60","45","46","8.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-13",,,"0.00",,"9.0","52","60","43","43","5.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-14",,,"0.00",,"6.0","47","55","39","45","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-15",,,"0.00",,"1.0","53","61","42","50","2.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-16",,,"0.00",,"0.0","53","64","43","44","1.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-17",,,"0.30",,"0.0","40","46","36","41","0.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-18",,,"0.10",,"0.0","47","55","37","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-19",,,"0.00",,"0.0","46","55","34","35","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-20",,,"0.50",,"0.0","37","44","33","39","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-21",,,"0.00",,"0.0","45","55","36","44","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-22",,,"0.00",,"0.0","53","62","43","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-23",,,"0.00",,"0.0","59","66","49","57","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-24",,,"0.00",,"0.0","59","67","52","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-25",,,"0.00",,"0.0","58","66","48","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-26",,,"0.00",,"0.0","57","65","46","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-27",,,"0.00",,"0.0","57","67","45","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-28",,,"0.00",,"0.0","61","71","49","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-29",,,"0.10",,"0.0","58","69","46","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-06-30",,,"0.00",,"0.0","51","64","41","42","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-01",,,"0.00",,"0.0","53","63","41","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-02",,,"0.00",,"0.0","59","69","51","54","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-03",,,"0.00",,"0.0","62","70","51","58","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-04",,,"0.00",,"0.0","61","74","53","56","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-05",,,"0.00",,"0.0","57","68","48","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-06",,,"0.00",,"0.0","58","67","48","49","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-07",,,"0.00",,"0.0","55","66","48","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-08",,,"0.10",,"0.0","52","63","46","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-09",,,"0.10",,"0.0","51","59","46","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-10",,,"0.20",,"0.0","53","62","46","49","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-11",,,"0.00",,"0.0","54","62","49","49","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-12",,,"0.20",,"0.0","53","63","47","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-13",,,"0.00",,"0.0","56","66","45","54","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-14",,,"0.00",,"0.0","59","66","52","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-07-15",,,"0.00",,"0.0","60","69","50","54","0.0",
